ID;status;About
4127430;contratado;"Olá! Sou Analista Desenvolvedor Java Sênior com mais de 15 anos de experiência em Soluções de TI nas plataformas Java / J2EE, com vivência comprovada nos segmentos Financeiro, Comércio Eletrônico e Gestão Pública. 

Capacidade em planejar, projetar, desenvolver e disponibilizar sistemas e soluções eficientes em apoio às principais funções organizacionais. 

Bons conhecimentos de aspectos de design de aplicativos, como segurança, escalabilidade e disponibilidade.

Com habilidade organizacional para trabalhar de forma independente, bem como uma sólida capacidade analítica e de resolução de problemas, sempre disponível para a colaboração com o time através de uma excelente comunicação tanto escrita como verbal e interpessoal.

Experiencia em Java, Spring Framework, Node.Js, Python, Angular 2, JQuery,  Oracle, Mysql, MS SQL Server, MongoDB, Redis

 Sólidos conhecimento em integração de serviços com o uso de Microserviços, XML, XSL, XQuery, DTD, Schema, Namespace, WSDL, Webservices, RESTFull, Oracle Service Bus, Oracle SOA Suite, WebLogic

Experiencia em disponibilização de aplicações em containers com Docker e Kubernates com o uso de tecnologias Cloud nas plataformas Amazon Web Services (AWS), Microsoft Azure e Google Cloud Platform."
4248734;contratado;"""Uma pessoa que nunca cometeu um erro nunca tentou nada de novo."" Albert Einstein
""O futuro pertence aqueles que se preparam hoje."" Malcolm X

Profissional atuando a mais de 9 anos na área de Tecnologia da Informação e suporte ao usuário.
Experiência de mais de 5 anos atuando no monitoramento proativo dos itens da infraestrutura de TI utilizando para isso as ferramentas Nagios, Zabbix, Grafana, Kibana.
Experiência na padronização de procedimentos para redução de SLA para atendimento de requisições e solução de incidentes.
Conhecimentos em configuração e gerência de equipamentos de rede Cisco.
Experiência em lançamento e organização de cabeamento ótico e UTP.
Experiência em projetos de rede, protocolos de roteamento, configuração de Vlans, VLSM e ACLs.
Experiência como professor particular.
Conhecimento em cabeamento estruturado.
Conhecimento em codificação HTML, CSS, ActionScrip.
Conhecimentos em projetos de Banco de Dados.
Conhecimentos em sistemas operacionais Linux e Microsoft Windows Server.
Conhecimentos em serviço de diretório Microsoft Active Directory.
Conhecimentos em manipulação de Artes gráficas com as ferramentas Indesign, Photoshop e Illustrator.
Boa desenvoltura na organização e expressão de ideias.

Certificações:
ITIL Foundation Certificate in IT Service Management.
Scrum Foundation Professional Certificate (SFPC)
DevOps Essentials Professional Certificate (DEPC)

Objetivo: Definir e superar cada dia novos e maiores desafios, empregando os conhecimentos adquiridos, através dos estudos e no desempenho dos cargos ou funções ora determinadas."
3630115;contratado;Frontend developer experienced since 2019 in WEB applications development (HTML 5, CSS3 and Javascript), using reactive frameworks (Angular 2+ and React), APIs integration and consume (REST and RESTFULL), user interface construction (Bootstrap and Materialize), code versioning (GIT, GitHub and GitLab) and agile methodologies (SCRUM and Kanban). Knowledge in Backend and DB languages like Node.Js, MySQL and MongoDB
4253752;contratado;Sempre buscando aprimorar meus conhecimentos, com foco total na qualidade do software e agilidade na entrega. Grande vivência com metodologias ágeis, realizo testes automatizados de UI com os Frameworks do Selenium, Cucumber e Junit. Experiência na criação de planejamento e casos de testes. Gosto de trabalhar com o método BDD e com a linguagem gherkin para criar novas features. Para desenvolver as automações de UI e API eu utilizo programação orientada a objetos e a linguagem é Java. Para testes de Api’s eu gosto de trabalhar com as ferramentas SoapUi, Postman, Insomnia e o framework do RestAssured (Meu favorito), tenho conhecimento em Docker, Aws, microsserviços e banco de dados, aliás eu utilizo a IDE do  DBeaver para trabalhar no banco, tenho experiência com Git e repositórios remotos: GitHub, GitLab, Bitbucket, e também tenho conhecimento em terminal Linux.
3905207;contratado;"Após a graduação em Direito, decidi redirecionar minha carreira para o digital, tendo em vista a grande expansão da área e por estar alinhado com meus desejos pessoais e profissionais. Minha primeira experiência foi com marketing digital, quando trabalhei como Diretor de Arte.

Entretanto, tendo em vista que meu objetivo sempre foi trabalhar com a construção de produtos digitais, tive o privilégio de ser aprovado e contemplado com uma bolsa da Apple Developer Academy, direcionando, portanto, minha carreira para a área de Design de Produto Digital (User Experience/User Interface), com ênfase em aplicativos móveis.

De lá para cá, tive a oportunidade de me envolver em diversos estágios do design de um produto digital (nacional e internacional), como a concepção da ideia de produto (MVP), pesquisa e análise de dados, entrevistas, testes de usabilidade, criação e administração de componentes, prototipação de alta fidelidade e handoff para desenvolvedores.

-

After graduating in Law I decided to redirect my professional career to the digital, seeing the great expansion of the area and for being aligned with my personal and professional desires. My first experience was with digital marketing, working as an Art Director.

However, given that my objective has always been to work with the conception and building of a digital product, I had the privilege of being approved and awarded a scholarship from Apple Developer Academy, thus directing my career to the ??Digital Product Design (UX/UI), with an emphasis on mobile apps.

From there, I had the opportunity to involve myself in various different stages of a digital product design, such as the conception of an idea (MVP), research and data analysis, user interviews, usability tests, creation and administration of components, high fidelity prototyping and developer handoffs."
4017152;contratado;"EXPERTISE.
Linguagens e Frameworks principais 
Java EE - 2EE – Java SE 7/8  Microservicos - ME Swing – Especificações – JSP (Servlets 3.0) - JSF 2.0 - (Prima faces) - Rich Faces - Ice Faces – JSTL – EJB 3.0 - JPA - JPA2 - Spring framework - MVC + data (JDBC) - TILES - BOOTSTRAP – Hibernate - Struts 1.3 /2.0 - ADF Avançado - Log4J - JCO - JCA 1.0 - JCA 1.5 - ESB - EIS- J/XFS Mockyto - JUnit / JMeter (tests cases ) - TDD - web deploys - merges etc.

WEB SERVERS OR CONTAINERS. - bons conhecimentos
Glassfilsh - Apache Tomcat 7.0 – Wammp Server - EASY PHP - ISS - JBoss - J DEVELOPER 11G Studio - WebLogic Server - WebLogic Integration - IBM WEBSPHERE 9 / ECOMMERCE - Portalex- Solr - Inglês Técnico com ênfase para Informática.

BOA PRATICA.
Desenvolvimento de  microservicos e Implantação MVC (Projetos em camadas), Designer Patterns (Front / Back end) – SOA - CRM - ERP’S – Condução de Projetos – Modelagem de dados – UML – Manutenções e correções bugs(Códigos) – Design Patterns - MVC , POJO, DAO , Factory, Injeção de dependência, Business Object e Facade. - JCA - ANALISE DE REQUISITOS - Alta analise de códigos . Scrum (AGILE & ALLIANCE) 

BANCO DE DADOS PL/SQL
SQL Server 2008– MySQL - Oracle 11g /10g -Derby DB - PostgreSQL - Firebird 2.0 - Db2 - ERWin - I REPORT (Técnicas) - DbDesigner (modelagem). PL/SQL ORACLE(Controle e Administração e arquitetura de ambientes,(STORED PROCEDURES) Procs ,Pakages , Functions, triggers) Deploy – Debug – MS –Configuração de ambientes database (POLICIES XML) – modelagem de dados.

REPOSITÓRIOS E OUTROS
Asp Classic 2.0 - C# (AspNET) - C/C++ - PHP (OOP + interfaces PDO) (XHTML /5- Java script -JSON – Ruby- COBOL 4.5 - AJAX -UML - SEO  - CSS 3 - Jquery – web services (AXIS 1.4) - Android Java Mobile com Android - SCRUM AGILLE + dev framework – MAVEN 3.0 (Nexus) - TSF – RTC Controles de versionamentos (Git e SNV) – (Unit Tester -> Junit + Mock) - TDD

https://youtube.com/user/SoftsquareWebBR
contatos softsquare.br@gmail.com ou TIM-11-948384543"
2897986;contratado;"+16 year as a developer, analyst, lead and engineer on the multiplatform solutions, Leading projects at many industries, the project's main goal was always to improve the communication between areas and teams using Design Thinking. As system analyst, I had to speak with clients and understand what they really need, to learn more about the business rules and proposing different solutions to the problems that were arising.
I also had the opportunity to lead rolling out Scrum framework, DevOps and to automate the process to deliver software with the establishment of tools like IBM Rational, GIT, Jenkins, and so on, decreasing the wasting of time.
I present a profile able for a balanced development of tasks and a good performance even under pressure.
Published a book about Metrics in Software Projects. (https://facebook.com/MetricasEmProjetosDeSoftware)
Build Automation, test execution, continuous integration, and continuous delivery CI/CD. Architecture, process, methodologies and quality. JAVA development, Maven, Jenkins, Kubernetes, Docker, Spark, Elastic Search, Linux, Druid, Kafka, Cassandra, OrientDB, Openshift, AWS, GCE;"
4020591;contratado;"Hi! I am passionate about design, listen to the user, a professional communicator with experience in the digital sector and also leading work teams. 
I am passionate about creating digital solutions and experiences that connect with people, where creativity and effective communication stand out in me."
4003530;contratado;"Graduado em análise e desenvolvimento de sistemas e especialista em softwares para o varejo, atuo no desenvolvimento de softwares, automatizando processos, gerando informação e facilitando a vida 
 das pessoas nas tomadas de decisões."
4337480;contratado;Coautora do livro Ser Humano do Uno ao Integral. Pós-graduada em Psicologia Organizacional pela FAE Business School, com especialização em Avaliação Psicológica e graduada em Psicologia pela Pontifícia Universidade Católica. Minha trajetória profissional é baseada em consultorias de Recursos Humanos, bem como, RH interno de empresas de grande e médio porte, trabalhando com vagas de diversos níveis hierárquicos. Desde 2021 venho me especializando em Recrutamento & Seleção de profissionais de Tecnologia ???????.
4204159;contratado;"Designer with 10 years of practice in project development focused on users, applying the expertise of User Experience (UX), User Interface (UI), and Front End. I have mainly worked in companies of the financial system; therefore I have specific skills in this field. 

My skills in design are:
Interfaces Design (UI), User Experience (UX), Agile, People and Archetypes Methodologies; Projects Management, Information Architecture, Benchmark, Workshop of work with users, Interviews with users, Navigation Maps, Flows, Heuristic Evaluation, Wireframes and Navigable Prototypes, among other tools. 

In Font End my abilities are related to the following technologies:
CSS, SCSS, HTML, JavaScript, Gulp, Git, Node.js, Angular JS., Bootstrap.

Summarizing, I am able to adapt my work to different stages of a digital project, facilitating the development of communicational strategies, and elaborating products and services that boost the position of the company, differentiating it from its competitors."
3800239;contratado;"I'm a person coming from a place in Brazil, with a quite difficult upbringing, and the Open-Source changed my life, and consequently the lives of my entire family altogether. So, in short, Open-Source means everything to me!

My name is Thiago. I’m 37 years old, married, father of 3, and passionate about: open-source, sharing knowledge, and communities. I have over 18 years of experience working in large, highly critical environments such as Petrobras and Court if Justice.

Specialties: Leadership, Problem Solving, Linux, Networking, Containers, DevOps, Jenkins, CI/CD, Gitlab, Shell Script, Python, Ansible, Terraform, Vault, Redis, MongoDB, Istio, SQL, RabbitMQ, Docker, Kubernetes, Git, Ngnix, Capacity Planning, Kibana, Prometheus, Project Management, Virtualization, Agile, Helm, AWS, Azure."
2759647;contratado;"I'm currently a Master's student in Data Science and Artificial Intelligence. Full Stack Java Developer at Pathfind - Route optimization. I have 5+ years of experience in Full Stack development with Java and Javascript technologies.
Skills: Data Science, Machine Learning, Software Architecture, JavaEE Technologies and Web Development"
3997619;contratado;"I work with IT since 2013, Since then working with a lot of framework and
technologies, highlighting among them, a five years working with java and JavaScript framework
(AngularJS, Angular 2+, VueJs, React ). Currently I'm expert in java, but constantly
look for new technologies to increase my knowledge.
My objective is always collaborate in a work environment, always seeking the benefit
and growth of the organization and professional growth"
4107662;contratado;QA Engineer, responsible for estimating, prioritizing, planning and coordinating quality testing activities, creating detailed, comprehensive and well-structured test plans and test cases, as well as reviewing quality specifications and technical design documents to provide timely feedback and significant.
4359727;contratado;"Sou Desenvolvedor Pleno que admira tecnologia, que já estudou muitas linguagens e frameworks, e especializado em Java, Spring, ReactJs, Angular.

- Desenvolvi mais de 15 projetos, todos presentes em meu GitHub
- Participo de Freelances para me aprimorar cada vez mais.
- Fiz múltiplos cursos em várias plataformas, como: Alura, Udemy, Staart, RocketSeat, dentre outros.
- Estou a procura de sempre dar o meu melhor e desenvolver novas ideias e conhecimentos na área da 
   tecnologia, gostando bastante de trabalhar em equipe e com capacidade de autonomia para 
   desenvolver projetos."
4092838;contratado;"Tenho trabalhado 15 anos na área de tecnologia. Vivenciando diversos ambientes e setores empresariais. Experiência em projetos com metodologias como Ágil, Scrum, XP, CMM/CMMI, MPS.BR and PMI. 

Profissional focado, orientado a detalhes, dinâmico e comprometido com resultados."
4303793;contratado;"As a child I was always curious and fascinated about technology.
I always wondered how computers and video games worked deep down, it was kinda magical.

My goal is to create websites so easy and fun to use, that it won't feel like technology, but magic."
3275989;contratado;"Olá seja bem-vindo ao meu perfil é um prazer tê-lo por aqui, sou estudante da MBA Engenharia de Software pela FIAP. Hoje atuo na função de analista de sistemas / negócios / requisitos ao qual realizo mapeamento de requisitos, definição de soluções em RPA e sistema, elaboração de especificação funcional, fluxo de operação, prototipação além de prestar suporte as equipes de pré-venda e sustentação para melhor entendimento da solução ou problema.
 
No empenho da minha função em equipes de desenvolvimento, sou o intermediário entre o cliente e equipe de desenvolvimento e outras áreas caso seja necessário, sendo em alguns casos Scrum Master, direcionando, facilitando ou retirando os obstáculos levantados pelo time.
Sou um fascinador da tecnologia e de como ela pode tornar a nossa vida melhor. Sempre me atualizando seja em curso de longa ou curta duração ou mesmo notícias do dia a dia.
Habilidades técnicas: Scrum, Java, Spring Framework, JavaEE, JPA, Hibernate, EJB, JSF, PrimeFaces, JMS, SOAP, Javascript, JQuery, JUnit, HTML, CSS, Bootstrap, MySQL, Oracle, SqlServer, AWS,  C#, Asp.net, Entity Framework, REST, Restfull, Git, UML. "
3379261;contratado;"Bacharel em Sistemas de Informação pela FACTNET. Mais de 4 anos de atuação na área. Experiência em desenvolvimento de softwares para o setor público onde fui o responsável por desenvolver o módulo de serviço que gerencia a frota de viaturas da Polícia Militar do Distrito Federal. Também atuei no monitoramento da infraestrutura de TI, análise e elaboração de relatórios diários para a identificação e correção de problemas obtendo a redução do tempo de abertura de incidentes em 10% já nos primeiros meses. Domínio intermediário da língua inglesa e noções em espanhol.


Welson Godoy
wlgodoy20@gmail.com "
3786220;contratado;"SysAdmin Linux | Middleware | Netbackup | KVM | VMware | LPIC-1 | LPIC-2 

Experiências Profissionais:
Administração e Configuração de Ambientes em JBoss, Tomcat, Weblogic, Rundeck, Ansible, RedHat Openshift 3.11.
Suporte em Sistemas Operacionais LINUX / Deploy, Versões do sistema operacional Linux Red Hat 6.5 e 7.2, Atualização das aplicações é pacotes dos servidores Linux. 
Configuração e customização do ambiente de instalação do sistema operacional Red Hat 6.5 e 7.2,configuração de discos LVM e criação de Volumes Groups dos servidores Linux (Debian, CentOS, Red Hat e SuSE). Gerenciamento do Red Hat Cluster Suite ( RHCS ) alta disponibilidade, balanceamento de carga, escalabilidade, arquivo compartilhado.
Cluster Windows Server 2012 - gerenciar clusters de failover usando o snap-in Gerenciador de Cluster de Failover. 
Serviços de Arquivo e Armazenamento para gerenciamento compartilhado de arquivos em clusters de servidor de arquivos. 
Suporte aos sistemas internos da BM&F e BOVESPA RTC, SLF, LFC, NGA, SDH, Imercado, DDA, BTB, GRC, SINCAD, SMP ISO, Secure Transport Web e Secure Client, CAC, MTA. Administração de Servidores ( Linux Red Hat, IBM AIX), Suporte e análise em Middleware (Oracle Weblogic). 
Administração e Instalação de Estrutura de Arquivos em Cluster (Veritas Symantec).
Automatização de Processos através de Scripts (Shell Script). Soluções Symantec NetBackup e Backup Exec, na implantação e resoluções de problemas no backup, atuando direto com o cliente e também como staff. 
Configurando politicas de backup, Master Server e Mídia Server, Robôs para fazer backup em fita.

Idiomas: Inglês Wizard - Cursando."
4239894;contratado;Desenvolvedor web front end com 6 anos de experiência na área e formado em desenvolvimento de jogos pela Uniritter é movido por novos desafios
3826937;contratado;Desenvolvedor FULL STACK com foco em Back-end, gosto de trabalhar com metodologia ágil, pensar fora da caixa, sempre aberto para novas experiências e aprendizado, compartilhar conhecimentos e sempre aberto para novos desafios.
4037353;contratado;"Hi, my name is Álvaro, it will be a pleasure to meet you!

I'm passionate about learn new things, and feel completely fulfilled when I can learn something new! The programing languages I have most experience are Java and JavaScript. I also have experience in JavaScript frameworks, mainly in Angular.

I work as a developer since 2021 and worked with Java, HTML, CSS, JavaScript (Angular, React, Node). I also have experience working with Postgres and MySql database."
4320139;contratado;"Olá! eu sou o Bruno, pai de duas gatinhas e um nerd de carteirinha.

atuo dentro da área de RH voltada à recrutamento e seleção de tecnologia. 
possuo solida experiência e vivencia em consultorias, atuando com o recrutamento das mais diversas linguagens de desenvolvimento, dados, agilidade, ux/ui design & research, testes de software bem como na área de analise de negócios, assim como no recrutamento e seleção de alta escala em segmentos bancários e de fabricas de software. 
Atuo de forma end to end em todo o processo seletivo, desde a prospecção através do hunting ou utilizando um ATS, entrevistas comportamentais, realizando a aplicação do teste PDA, realizando o alinhamento de vagas e periódicos acompanhamentos a respeito das entregas com nossos clientes internos, feedbacks e propostas. 

ao longo da minha trajetória, atuei em projetos de níveis nacionais e internacionais em diversos tipos de segmento como: financeiros, meios de pagamento, fintechs, e-comerce, healtytech, logística, farmacêuticos, cybersegurança, automobilísticos, telecomunicação entre outros.

sou orientado a métricas, metas e resultados! sempre buscando auxiliar de forma mais alinhada possível com os interesses e objetivos com as equipes e empresas que venho atuado :)

Além da atuação com o R&S, sou um grande fã de Employer Branding e comunicação interna. participando ativamente sempre que possível adentrar esses âmbitos nos locais onde ja me experienciei. 

Em adicional, atualmente estudo desenvolvimento de software, no incio era muito mais da vontade de conseguir mensurar de forma mais objetiva e solida as oportunidades que vinha trabalhado, mas hoje é muito mais por um interesse genuíno de conseguir adentrar nesse aspecto como um desenvolvedor de fato.


obrigado pela visita! fique a vontade para me contatar :)"
3972617;contratado;Estudante de computação, decidi cursar a área quando tive contato na infância com robótica, fazia curso de técnico em eletrônica para conhecer melhor questões de hardware mas posteriormente voltei meu foco para faculdade e trabalho.
4232702;contratado;"Undergraduated in Systems Analysis and Development, programmer since December 2018, I am passionate about technology, especially innovation.
I appreciate good software development practices and I believe that quality programmed software is profitable software.
I always solve problems in the best way possible, so I'm always improving my knowledge in good programming practices.
I have ease of learning and a great desire for professional growth .
Advanced English.

Professional experience in the main technologies:

- Java
- Spring Boot
- Spring MVC
- SpringData JPA
- hibernate
- Oracle database
- JUnit and Mockito
- Apache POI
- Git (GitHub, GitLab, BitBucket)
- Apache Camel
- Spring Redis
- JSF

Professional experience in the architectures:
- Monolith
- Microservices

Professional experience in the methodologies:
- SCRUM

Knowledge in the technologies:
- Angular
- NodeJS

Knowledge of:
- Clean code
- Clean architecture
- SOLID
- Design Principles
- Design Patterns
- UML"
4255012;contratado;Jovem apaixonado por tecnologia desde criança, cheio de entusiasmo e vontade de aprender. Trabalho com programação há 7 anos, sempre tentando estabelecer novos níveis de código para meus projetos, tentando aprender novos patterns e/ou novas tecnologias. Tendo como principal objetivo da vida me tornar alguém de referência na área e efetivamente fazer algo para a comunidade.
4213997;contratado;I've been working as a software engineer since 2009, throughout my career I have worked with companies from different segments building and maintaining web and desktop applications, working with different platforms and programming languages. Majored in Bachelor of Computer Science and currently building microservices using Java + stack Spring.
3109868;contratado;Experienced Senior Software Engineer with a demonstrated history of working in the information technology and services industry. Skilled in Java, Spring Boot, SOAP/Rest, DDD, DevOps, Cloud/AWS and Scrum. Strong engineering professional graduated from FIEMG.
4283269;contratado;"Desenvolvedor web com mais de 14 anos de experiência, atuando em transformação digital e projetos de soluções tecnológicas, desenvolvimento de serviços, controllers,  batchs, web services, SOA, integração de sistemas, conversão de sistemas legados, monolíticos em micro serviços,  apps mobile, portais web, etc...
Gerenciamento de dados, nos principais bancos relacionais(SQL) e não relacionais(NoSql);
Serviços de mensageria em Kafka, Rabbitmq, google pubsub, etc; 
Experiência com metodologia ágil, scrum, kanbam e outros. 
Conhecimento em cultura Devops, CI, CD e configuração de Web Services AWS, Azure e Google Cloud. Configuração de Clusters, Kubernets e implantação de projeto em containers docker."
3254633;contratado;Atuo a mais de 14 anos na área de TI com Análise e Desenvolvimento de Sistemas, tenho experiência com técnologias: Java, Perl, NodeJS, JavaScript, JQuery, Angular 1 e 2+, VueJS(Básico), Spring MVC, Spring Boot, JPA/Hibernate, JAX-RS, Junit, Mockito, Apache Camel, Catalyst Framework, DBIx::Class, Moose, ExpressJS, PassportJS, KnexJS, AxiosJS. Desenvolvimento com Agile Scrum, Kanban e Lean Inception. Administração de Sistemas Linux, automação de tarefas com ShellScript. Desenvolvimento e modelagem de dados em bancos de dados PostgreSQL, Microsoft SQL, Mysql e banco de dados não relacionais Memcached, MongoDB e InfluxDB. Mensageria com RabbitMQ, Kafka. Servidores de Aplicações Weblogic, Wildfly, Websphere Liberty.
3753812;contratado;"•Experiência com testes automatizados Java e Javascript 
•Experiência com desenvolvimento Java e .Net 
•Amplo conhecimento de framework Scrum e metodologias ágeis
• Capacitação SCRUM com LEGO - Everis 
• Trilha formação de Gestão Ágil - Alura 
• Certificação SCRUM Master - em andamento"
4056230;recusado;"Profissional experiente na área de TI com 22 anos de carreira, graduado em processamento de Dados pela faculdade Ruy Barbosa, tem larga experiência com desenvolvimento de sistemas principalmente nos ecosistemas Java e Javascript (java, spring, hibernate, typescript, angular, reactnative, ionic, nodejs). Nos últimos 5 anos vem se dedicando ao mundo mobile atuando nos ambientes Android e IOS com projetos nativos e hibridos. Na sua trajetória profissional, também teve contato com outras linguagens como: objective-c, swift, kotlin, python, php,  c# dentre outras diversas ferramentas e bibliotecas. 

Profissional apaixonado por processos ágeis sempre que possível orientou as equipes que atuou a utilizar frameworks como Scrum e Kanban como forma de organização de processos. Também, mantém o foco na qualidade do desenvolvimento de software utilizando conceitos como TDD, DDD, SOLID e sempre tentando alinhar o conhecimento teórico a prática do dia a dia. Na automação, procura seguir a cultura Devops como CI/CD, microsserviços, docker e monitoração.

Privilegia a produtividade com qualidade e segurança no intuito de entregar o melhor para o cliente e o usuário final. Independente do porte do projeto que está atuando, tanto um pequeno App a um grande sistema financeiro a dedicação será sempre a mesma."
3906646;recusado;"Atualmente desenvolvendo no back-end em python, com o sqlalchemy para acesso ao banco de dados. 
Com controle de versionamento utilizando o Git e uso do GCP (google cloud Plataform, para acompanhamento de logs) e uso do AWS. 
Sistema operacional Linux(ubuntu);
Experiencia no front-end com uso de HTML, CSS, javascript, jquery e Django;

Experiência na utilização das ferramentas TSO, Changeman, altair, AcuCobol(baixa plataforma) com programação em COBOL, CICS, DB2 e montagem de JCL; 
Experiencia em projetos na metodologia agil(scrum)
Montagem e teste de programas on-line(CICS) e batch, em ambiente mainframe;
Inglês básico para leitura, conversação e escrita;"
4478673;recusado;Front-end/back-end software developer with Full Stack experience. Lover of new technologies and updating more and more about this fascinating universe.
3996714;recusado;Graduada em Administração de Empresas pela Faculdades Integradas São Judas Tadeu e pós-graduada MBA de Gestão Financeira & Controladoria e Auditoria & Compliance, ambos pela Universidade LaSalle. Profissional com +12 anos de experiência progressiva na área administrativa e financeira. Background em gestão de equipes, fluxo de pagamentos, faturamento, gestão de fornecedores, conciliação financeira, atendimento e utilização do Pacote Office.
4023568;recusado;"My journey in Design starts 10 years ago as a graphic designer, followed by a migration to UX Design in 2015.
Most of this career I have dedicated to the study and daily practice of User Experience and Interface Design disciplines, working on digital products, creating apps, websites, interfaces and designing experiences for many different products.
In many projects, I was able to conduct Design Sprint, Product Discovery and Lean Inception, bringing more business value to each project."
4480604;recusado;"Conhecimentos Fortes em:
- .NET Framekwork
- Desenvolvimento e consumo de API’s RESTful;
- Entity Framekwork;
- JavaScript, Ajax, Jquery;
- Banco de Dados relacional SQL Server e PostgreSQL.


Demais Conhecimentos:
- Linguagens de programação Python, C++, Java;
- Node.js, Vue.js;
- Banco de Dados relacional Mysql;
- NoSQL MongoDB;
- ElasticSearch;
- Versionamento e gerenciamento de projetos com git;
- Postman;
- Metodologia Ágil SCRUM e Kanban;
- Padrões de Projeto."
4472550;recusado;"I'm a C++ dev with over 4 years of experience in the retail and
public transport market. I helped build and maintain applications
for desktop and embedded systems (Windows and Linux) using
C++ using Qt Framework, javascript, and bash.

I have additional interest in working with cloud applications,
microservices and the use of the rust language

Currently Studying software engineering at UTFPR (Federal Technological University of Parana) and working on Polytech as a C++ developer."
3773420;recusado;"Comecei a trabalhar com programação em 2019, trabalho com front-end. Passei por ANGULAR, NODE e outros frameworks, mas agora meu foco é REACT

I started working with programming in 2019, I work with front-end. I went through ANGULAR, NODE and other frameworks, but now my focus is  REACT."
4441481;recusado;Carreira desenvolvida na área de Tecnologia da Informação, com ampla experiência em desenvolvimento de software, análise de requisitos, implantação de sistemas, treinamento e suporte a usuários, elaboração de relatórios, mapeamento e gestão de processos, manutenção e gerenciamento de tabelas em diversos bancos de dados, instalação e configurações de aplicativos mobile, manutenção e configuração de redes de computadores.
4370771;recusado;Mais de nove anos de experiência no desenvolvimento de soluções, implantação e manutenção de sistemas pequenos e de grande porte. Tenho como ponto forte técnico as tecnologias .Net porém extremamente interessado em tecnologias móveis e melhores práticas de desenvolvimento, sempre buscando conhecimento, participando de palestras, fóruns e eventos para ter maior desenvolvimento técnico e assim colaborar com a comunidade na medida do possível.
4414933;recusado;Trabalho com desenvolvimento e teste de software em Linguagem C/C++. Possuo experiência em Python, Shell Script, Groovy, Delphi.
3947590;recusado;"Hello, everyone! :D
I'm Carla Alfredsson, mechatronics engineer and telecommunications technician, about to complete postgraduate degree in software engineering. I have a huge experience with quality engineering in manufacturing process and currently I use this quality background in software development process, working with mobile and web projects, developing functional and API tests, planning all the test strategies/ design test and the quality process modeling. As QA lead I have the responsibility to keep the team on the same page, looking for the team needs and the customer delivery, identify the risks inside the process and look for continuous improvement, The constant learning and looking for challenges is like fuel for me, therefore, with each every single day, I am looking for improve knowledge and what satisfies me is being able to share these learnings with the people who pass through my life. The feeling of developing people, of sharing, of evolving together is gratifying!
oh, and here at Arctouch, our greatest asset is people! so, if you have a compatible profile, come be part of our team!??"
3733369;recusado;"Sou especialista em engenharia de software, responsável pela análise e desenvolvimento de novos módulos e melhorias de sistemas.  

Tenho experiência no desenvolvimento e arquitetura de sistemas web utilizando a linguagem Java EE.

Utilizo diariamente as seguintes tecnologias para a implementação de sistemas: SQL, Jasper Reports, JavaScript, JSF, JSP, JPA, Flex, Hibernate, Web Services (SOAP e REST), HTML, CSS, Maven, Subversion, banco de dados PostGreSQL, servidores de aplicação: Tomcat, JBoss, Apache, Websphere o ambiente de desenvolvimento Eclipse e o Intellij Idea.

Tenho experiência em cada uma das fases de desenvolvimento de projetos como prototipação, desenvolvimento de front-end, back-end, mocks, APIs, testes unitários e testes de aceitação, bem como a utilização de métodos ágeis como o Scrum na gestão das mesmas."
4178244;recusado;Proativo, vontade e facilidade de trabalhar em equipe, conhecimento na parte administrativa de empresas de diversos setores (Materiais de Construção, Indústrias, Distribuidoras etc),  sempre estudando , e com vontade de aprender. Tenho experiência em comandar times de desenvolvedores,  sempre com sentimento de dono, liderando  squads, ou  sendo liderado, para atingir as metas estabelecidas.
4189079;recusado;Software Developer with experience in writing clean and maintainable Typescript code. Always following the community's pattern, like ESLint. In addition, I have experience in starting projects from scratch and applying the best practices from the beginning.
2756607;recusado;Eu sou desenvolvedor Java com mais de 7 anos de experiências, já desenvolvi diversas aplicações para diferentes cliente. Eu sou graduado em Analise de Sistema pela Universidade Estácio de Sá. Atualmente atuo como desenvolvedor Java Web no cliente Banco do Nordeste, utilizando diversas tecnologias na parte de back-end como Java, Spring, JPA/Hibernate, JasperReport e entre outras tecnologias, na parte de front-end desenvolvo com HTML, CSS, JavaScript, TypeScript e Angular, na parte de banco de dados utilizo SQL Serve ou Oracle.
4285440;recusado;" Profissional com vivência em gestão de equipes de alto rendimento, atingindo e superando mestas estabelecidas pelos contratantes.
 Especialista em gestão estratégica, adquando mailling para obtençao de resultados.
 Atuação com equipes superiores a 50 colaboradores.
 Elaboração de relatorios gerenciais ."
4456890;recusado;". Familiaridade em sistemas de abertura de
crediário e solicitação de cartões de crédito
. Familiaridade em sistemas de antecipação
de valores da maquininha de cartão de
crédito
. Familiaridade em sistemas ERP/RH
. Bom relacionamento interpessoal para
trabalho em equipe
. Determinação e persistência para o alcance
de metas
. Inteligência emocional para lidar com os
desafios diários
. Capacidade de planejamento e organização
para o cumprimento de prazos
. Disposição para o aprendizado e
aprimoramento contínuos
. Responsabilidade e autonomia para
realização de trabalho remoto"
